ephi_pca.sample.id	pop1	EV1	EV2
AMJI031245-EPHI-622I-1	Jiga	-0.00688160923850734	0.0554610872352648
ET-LT-707-EPHI-622I-1	Lante	-0.00135052520579076	-0.0698606257127042
ET-SL-1461-EPHI-622I-1	sheele	-0.0278294674829421	0.0258314195276888
AMJI031242-EPHI-622I-1	Jiga	-0.0168423354297951	0.0200733425361965
ORME040628-EPHI-622I-1	Metehara	-0.0337412237399279	-0.0282673755195267
AMJI031300-EPHI-622I-1	Jiga	-0.0238824987399609	-0.00562970753452262
ETMT566-EPHI-622I-1	Metehara	-0.033025200252208	-0.00312240855095472
AMJI031236-EPHI-622I-1	Jiga	-0.0111559364221557	0.0262760110824668
SOER052725-EPHI-622I-1	Erer	-0.022232991350355	-0.0184489215025289
AMWO031527-EPHI-622I-1	Woreta	0.00941596237874567	0.0462275697426121
ORBA040305-EPHI-622I-1	Batu	-0.0173438080151094	0.00591823616187789
AMJI031235-EPHI-622I-1	Jiga	-0.0168423354297951	0.0200733425361965
AMJI031234-EPHI-622I-1	Jiga	-0.00829261457176022	0.00908606820533512
ET-LT-734-EPHI-622I-1	Lante	0.0137563472523361	-0.0142200732923708
GAAB092512-EPHI-622I-1	Abol	0.072249958421083	-0.0306583388010866
ET-SL-1483-EPHI-622I-1	sheele	-0.00319600352757885	-0.00227847914025886
ORME040630-EPHI-622I-1	Metehara	-0.0300837565301036	-0.0347407553937406
AMJI031319-EPHI-622I-1	Jiga	-0.0058524621815341	0.0349214732947106
AMAN030990-EPHI-622I-1	Andansa	0.00409612116996859	0.0214753323425033
ORAS040027-EPHI-622I-1	Asendabo	-0.0243602349884775	-0.0100616583076522
AMJI031226-EPHI-622I-1	Jiga	0.0119510185465251	0.0185548155815195
ET-LT-827-EPHI-622I-1	Lante	-0.00136588903737221	-0.0698571839836684
AMJI031257-EPHI-622I-1	Jiga	-0.0238683570614489	-0.00556282644502669
AMWO031624-EPHI-622I-1	Woreta	-0.0134112590510637	0.0434347316424643
SOER052716-EPHI-622I-1	Erer	0.00203113030134322	-0.00650651611020613
AMJI031221-EPHI-622I-1	Jiga	-0.0311824654215751	0.00529403556774544
AMAN031013-EPHI-622I-1	Andansa	-0.0335008551245454	-0.00301236612582599
ORME040675-EPHI-622I-1	Metehara	0.0056142837156095	0.0803359679538599
ORAS040003-EPHI-622I-1	Asendabo	-0.0455494476078296	-0.0166990491928164
ET-LT-706-EPHI-622I-1	Lante	-0.00136588903737219	-0.0698571839836684
AMJI031213-EPHI-622I-1	Jiga	-0.0140533878502609	0.00607608102895705
ORBA040337-EPHI-622I-1	Batu	-0.025062965002724	-0.0300441314799043
AMJI031227-EPHI-622I-1	Jiga	0.0105937078091402	0.107432453958205
ET-SL-1490-EPHI-622I-1	sheele	-0.0277661066821724	-0.0197862071859483
AMJI031240-EPHI-622I-1	Jiga	-0.0240322219855575	-0.0062967069126561
GAAB092472-EPHI-622I-1	Abol	0.0240798278602836	0.0142467040745154
ET-LT-921-EPHI-622I-1	Lante	-0.0315983826045003	-0.0363129681923567
AMJI031208-EPHI-622I-1	Jiga	-0.0320060515395677	0.00146875800534506
AMJI031310-EPHI-622I-1	Jiga	0.00961701279847918	0.109032372213865
GAAB092413-EPHI-622I-1	Abol	0.064686880052218	0.0043170472796672
AMJI031206-EPHI-622I-1	Jiga	-0.034130414310862	2.05452919139945e-05
AMWO031503-EPHI-622I-1	Woreta	0.00901292878095001	0.0134107213503674
AMAN030982-EPHI-622I-1	Andansa	-0.0256293979434813	0.0428699964913852
GAAB092518-EPHI-622I-1	Abol	0.074768614269114	-0.0193125462780502
AMAN030929-EPHI-622I-1	Andansa	-0.0159115969396207	0.0515185952406289
ORAS040014-EPHI-622I-1	Asendabo	-0.01821690522654	0.0162738906372865
ET-MT-502-EPHI-622I-1	Metehara	-0.0369186648610136	-0.013871569710634
ORBA040307-EPHI-622I-1	Batu	0.0171461285826753	0.0217134381414188
AMAN030963-EPHI-622I-1	Andansa	0.00479322935064568	0.0671831065885631
AMJI031270-EPHI-622I-1	Jiga	-0.0165734390416394	0.0201179425989457
AMJI031254-EPHI-622I-1	Jiga	-0.0210733951614308	0.00924492358961517
AMJI031294-EPHI-622I-1	Jiga	0.00904642663521879	0.0710599319969447
AMAN030936-EPHI-622I-1	Andansa	-0.0256293979434813	0.0428699964913852
AMJI031211-EPHI-622I-1	Jiga	-0.0317601121638865	0.00530228424212409
AMJI031237-EPHI-622I-1	Jiga	-0.0152924170150228	0.0145908950530995
AMJI031229-EPHI-622I-1	Jiga	0.00955904508483884	0.108552432529616
SND1071814-EPHI-622I-1	Dila	-0.0137230158139117	-0.0303939416883373
AMJI031297-EPHI-622I-1	Jiga	-0.0252877074035706	0.0135337920252998
AMAN030996-EPHI-622I-1	Andansa	0.0100055886261985	0.065483612372707
AMAN030931-EPHI-622I-1	Andansa	-0.00542137369189929	0.0543266422625217
AMJI031288-EPHI-622I-1	Jiga	-0.0025275217068339	0.0729351521892715
AMWO031621-EPHI-622I-1	Woreta	-0.0134112590510637	0.0434347316424643
ET-LT-602-EPHI-622I-1	Lante	-0.00830232351627216	-0.00629314011939527
ET-SL-1503-EPHI-622I-1	sheele	0.0163228745813104	0.0350423600470403
AMJI031263-EPHI-622I-1	Jiga	0.00964459407558574	0.106066866948177
ORBA040302-EPHI-622I-1	Batu	-0.0315957206800001	-0.0363141333363469
ET-MT-387-EPHI-622I-1	Metehara	0.00721923783879908	-0.0224943507176246
ET-SL-1456-EPHI-622I-1	sheele	-0.0066063828427795	-0.00793316292682361
AMAN030944-EPHI-622I-1	Andansa	0.00961701279847918	0.109032372213865
AMAN031018-EPHI-622I-1	Andansa	0.00316272407464697	0.0286409650563011
ET-LT-583-EPHI-622I-1	Lante	-0.00136588903737218	-0.0698571839836684
ORME040694-EPHI-622I-1	Metehara	-0.00870705505606591	-0.0071778373180761
ETMT560-EPHI-622I-1	Metehara	-0.00199790998369457	-0.0243854823459293
AMAN030943-EPHI-622I-1	Andansa	-0.0310763096011849	0.0434056353160792
AMAN031004-EPHI-622I-1	Andansa	0.00406826385621207	0.0760765505462285
ORME040617-EPHI-622I-1	Metehara	-0.0102607170881518	-0.0181597243341697
AMAN030956-EPHI-622I-1	Andansa	-0.0311984531932061	0.0430624510617549
ORME040700-EPHI-622I-1	Metehara	0.0292956222526674	0.0362575945728824
AMJI031262-EPHI-622I-1	Jiga	-0.0175512064422435	0.0200551444792734
ET-MT-469-EPHI-622I-1	Metehara	-0.0282619718393768	-0.00491839239228113
AMJI031217-EPHI-622I-1	Jiga	-0.0351439251021371	-0.0026927523023979
AMAN030949-EPHI-622I-1	Andansa	0.00401053171449811	0.0188870136522298
AMAN030985-EPHI-622I-1	Andansa	-0.0309888752674084	0.0389463945958463
AMAN030939-EPHI-622I-1	Andansa	0.00310500192917978	0.0233358520329958
AMAN030905-EPHI-622I-1	Andansa	0.00723345382789438	0.0307449249738785
AMJI031273-EPHI-622I-1	Jiga	-0.0232189822596863	-0.00683305821350168
AMAN030906-EPHI-622I-1	Andansa	-0.0149790971899895	0.0455693582141683
ET-SL-1508-EPHI-622I-1	sheele	-0.00957957301231769	-0.00767791173062606
ET-LT-886-EPHI-622I-1	Lante	-0.00137930778292472	-0.0698522152250289
ET-MT-477-EPHI-622I-1	Metehara	-0.0112139379444904	0.001496997584694
AMAN030917-EPHI-622I-1	Andansa	0.00980165238527653	0.0285941308805803
AMAN031006-EPHI-622I-1	Andansa	0.00371051267730532	0.0309171390154164
AMWO031518-EPHI-622I-1	Woreta	-0.0193355487476367	0.0389846539842231
AMJI031279-EPHI-622I-1	Jiga	-0.0292575194629347	-0.000510096520655784
AMJI031244-EPHI-622I-1	Jiga	0.00480562582928771	0.0517869919650161
ET-LT-765-EPHI-622I-1	Lante	-0.00136588903737217	-0.0698571839836684
AMJI031246-EPHI-622I-1	Jiga	-0.0332705095517013	1.11246110034687e-06
AMJI031204-EPHI-622I-1	Jiga	0.00961701279847919	0.109032372213865
ET-SL-1322-EPHI-622I-1	sheele	-0.00188236238797954	-0.00583014409516809
AMAN030958-EPHI-622I-1	Andansa	-0.00320628301604505	0.0367971102872639
SOER052766-EPHI-622I-1	Erer	-0.0315300504387304	-0.0363435239157647
AMJI031314-EPHI-622I-1	Jiga	-0.032008713464068	0.00146992314933519
ORBA040331-EPHI-622I-1	Batu	-0.0298280797854305	-0.0110418189214584
GAAB092529-EPHI-622I-1	Abol	0.0686996753943328	-0.0299833748318822
AMAN030932-EPHI-622I-1	Andansa	-0.00172072397211354	0.00945927333362435
ORAS040013-EPHI-622I-1	Asendabo	-0.01821690522654	0.0162738906372866
AMWO031534-EPHI-622I-1	Woreta	-0.0306754401524293	0.0104028074274969
GAAB092527-EPHI-622I-1	Abol	0.0810178768160068	-0.0361176842913574
AMJI031292-EPHI-622I-1	Jiga	0.00961701279847918	0.109032372213865
AMAN030981-EPHI-622I-1	Andansa	0.00831313159392237	0.0356066490391387
AMAN030991-EPHI-622I-1	Andansa	-0.0273964622438297	0.00238384519985955
AMAN030911-EPHI-622I-1	Andansa	-0.0189593596583212	0.0289766101334862
AMAN030909-EPHI-622I-1	Andansa	-0.0117316630830065	0.00932572869415156
SOER052775-EPHI-622I-1	Erer	-0.0315957206800001	-0.0363141333363469
AMWO031626-EPHI-622I-1	Woreta	-0.0104292295860093	0.0363756715733975
AMWO031582-EPHI-622I-1	Woreta	-0.0205448632768189	0.0471360703473813
AMJI031278-EPHI-622I-1	Jiga	0.0297381845538445	0.023982134145981
ET-SL-1495-EPHI-622I-1	sheele	-0.0175683356735301	-0.00616655091016003
ET-LT-771-EPHI-622I-1	Lante	0.00894321407352291	-0.0274166285518548
AMJI031230-EPHI-622I-1	Jiga	-0.0351252379520912	-0.0026285166533392
SNSE072119-EPHI-622I-1	Secha	-0.0397208480422389	-0.0215507000055213
AMWO031567-EPHI-622I-1	Woreta	-0.0162716441709697	0.0353297607461848
AMAN030953-EPHI-622I-1	Andansa	-0.0310789715256852	0.0434068004600694
GAAB092480-EPHI-622I-1	Abol	0.039869577861533	-0.0158664637676999
AMAN031015-EPHI-622I-1	Andansa	-0.0102488921584552	0.00889768673273069
ET-LT-946-EPHI-622I-1	Lante	0.0144039858234061	-0.00929630238613305
AMJI031276-EPHI-622I-1	Jiga	0.00961701279847919	0.109032372213865
AMJI031228-EPHI-622I-1	Jiga	-0.0236388265864886	0.00443029992041611
ORME040667-EPHI-622I-1	Metehara	-0.0282180984726361	-0.0202774233970668
ORAS040011-EPHI-622I-1	Asendabo	-0.01821690522654	0.0162738906372866
3d7-1000-EPHI-622I-1	NA	0.0902343017946834	-0.0275103360465196
ET-LT-984-EPHI-622I-1	Lante	-0.00130857842266409	0.000183021537028515
AMAN030904-EPHI-622I-1	Andansa	-0.0371457583921207	0.00891721967872895
AMAN030921-EPHI-622I-1	Andansa	-0.0256293979434813	0.0428699964913852
AMAN030919-EPHI-622I-1	Andansa	-0.00383056267426539	0.0258132985167987
GAAB092427-EPHI-622I-1	Abol	0.0312602205938957	-0.0140748642757709
AMJI031295-EPHI-622I-1	Jiga	0.00237896360036065	0.055901767416457
AMAN030954-EPHI-622I-1	Andansa	-0.030647869128135	0.0390813675619897
ORME040673-EPHI-622I-1	Metehara	-0.0238961379611195	-0.0267532024945229
AMAN031024-EPHI-622I-1	Andansa	-0.0203025552523293	0.0392795232644273
AMAN030975-EPHI-622I-1	Andansa	0.019625322168502	0.0456597440139362
ET-MT-478-EPHI-622I-1	Metehara	-0.0154369984937165	-0.0408100194899981
AMAN030947-EPHI-622I-1	Andansa	-0.00225463554940348	0.0504681660255858
GAAB092468-EPHI-622I-1	Abol	0.082794435082143	-0.00776503096361681
AMAN030983-EPHI-622I-1	Andansa	0.0100055886261985	0.065483612372707
ET-MT-500-EPHI-622I-1	Metehara	-0.0330735309972981	-0.0243613633858833
AMAN030962-EPHI-622I-1	Andansa	-0.0137037898795535	0.0276471472280145
GAAB092401-EPHI-622I-1	Abol	0.0796766407631675	-0.0202041934526637
AMAN030988-EPHI-622I-1	Andansa	0.0100055886261985	0.065483612372707
AMAN030942-EPHI-622I-1	Andansa	-0.0137308359153115	-0.00122199007804308
SNSE072107-EPHI-622I-1	Secha	0.00503930578679732	0.00135882952638843
AMWO031526-EPHI-622I-1	Woreta	0.000216809240450272	0.0447413827027044
AMAN030907-EPHI-622I-1	Andansa	-0.00658294376918254	0.00438908933185781
ORME040609-EPHI-622I-1	Metehara	-0.0158738639963261	-0.0219700192652069
AMAN030937-EPHI-622I-1	Andansa	-0.0157469870731555	0.0522882922614233
ET-LT-1002-EPHI-622I-1	Lante	-0.00165661827603025	-0.00271029555209237
ET-MT-471-EPHI-622I-1	Metehara	-0.0467002210932307	-0.0174402923010787
ORAS040022-EPHI-622I-1	Asendabo	-0.0337173886600029	-0.030296994698964
AMJI031272-EPHI-622I-1	Jiga	-0.0168369640458721	0.0200732032838923
GAAB092460-EPHI-622I-1	Abol	0.0652011290279028	-0.0268917223918125
AMJI031239-EPHI-622I-1	Jiga	-0.0208084811166287	-0.00336920987211121
AMAN030987-EPHI-622I-1	Andansa	-0.00707562468214278	-0.00311828921112558
AMJI031220-EPHI-622I-1	Jiga	-0.0331962727784217	0.00445387993980487
AMWO031512-EPHI-622I-1	Woreta	0.00723345382789438	0.0307449249738785
AMJI031290-EPHI-622I-1	Jiga	-0.00359106751369904	0.0147003409759894
ET-MT-377-EPHI-622I-1	Metehara	-0.0147325685320311	-0.0188825564343882
GAAB092533-EPHI-622I-1	Abol	0.0621911373319939	-0.0129123234024472
AMWO031627-EPHI-622I-1	Woreta	-0.0131681976281671	0.0430139802054848
AMAN030922-EPHI-622I-1	Andansa	-0.031033051333365	0.0429768148377863
GAAB092465-EPHI-622I-1	Abol	0.0783642501356257	-0.0225987810463879
ET-SL-1500-EPHI-622I-1	sheele	-0.0386525472977063	-0.0185010906702651
AMJI031291-EPHI-622I-1	Jiga	-0.0351367177061029	-0.00269656288682528
ETMT522-EPHI-622I-1	Metehara	-0.0287542537437623	-0.00768118560161621
ET-LT-828-EPHI-622I-1	Lante	-0.00136588903737217	-0.0698571839836684
GAAB092486-EPHI-622I-1	Abol	0.0473345322756975	-0.0255162517149431
AMAN030920-EPHI-622I-1	Andansa	-0.00863611009360109	0.00474163837644809
AMAN030951-EPHI-622I-1	Andansa	-0.0234189349725058	0.0137597172613092
AMJI031266-EPHI-622I-1	Jiga	-0.0320652559331141	0.00525167206637705
AMWO031510-EPHI-622I-1	Woreta	-0.0196260213255297	0.0436540895899988
AMAN030973-EPHI-622I-1	Andansa	0.00133443952944819	0.0139193086466589
AMAN030945-EPHI-622I-1	Andansa	-0.00643590623062823	0.0127155327075192
AMWO031511-EPHI-622I-1	Woreta	0.0179410487918926	0.00910959501870623
ET-MT-083-EPHI-622I-1	Metehara	-0.0258956324677967	-0.0172305026554857
ET-LT-854-EPHI-622I-1	Lante	-0.0224471276107849	-0.00876115059023707
AMAN030913-EPHI-622I-1	Andansa	-0.0192167578895031	0.0304632070188946
ET-MT-251-EPHI-622I-1	Metehara	-0.0303226116887892	-0.0243862626721629
AMAN030903-EPHI-622I-1	Andansa	-0.0054213736918993	0.0543266422625217
ET-SL-1457-EPHI-622I-1	sheele	-0.00762140065610926	-0.0088676888130066
ET-MT-419-EPHI-622I-1	Metehara	-0.0149223530017297	0.00299207512055326
AMAN031003-EPHI-622I-1	Andansa	-0.0162650169014692	0.00435428890407083
ORAS040004-EPHI-622I-1	Asendabo	-0.0249253972028238	-0.0148255924790036
AMAN030915-EPHI-622I-1	Andansa	0.00625470455543306	0.0503561522039984
AMAN030916-EPHI-622I-1	Andansa	-0.00794828722263622	0.0289220612878821
ET-MT-405-EPHI-622I-1	Metehara	-0.0206999530052944	-0.00472440539266431
ET-MT-486-EPHI-622I-1	Metehara	0.00609087868317768	-0.0119546158686978
ET-SL-1496-EPHI-622I-1	sheele	-0.0175529718419487	-0.00616999263919585
AMAN030948-EPHI-622I-1	Andansa	-0.0256293979434813	0.0428699964913852
ET-LT-810-EPHI-622I-1	Lante	0.0197747313632171	0.00477136554480129
AMAN030969-EPHI-622I-1	Andansa	0.0008657824949714	0.0358082997028281
GAAB092420-EPHI-622I-1	Abol	0.0768590533430214	-0.000497264158296648
AMAN030980-EPHI-622I-1	Andansa	-0.0101453798061429	0.00853878628680842
ORME040652-EPHI-622I-1	Metehara	0.00889000332271916	0.0793851448181417
AMAN030998-EPHI-622I-1	Andansa	-0.031062167922673	0.0434725164055752
GAAB092488-EPHI-622I-1	Abol	0.0873471721625449	-0.0297350286510737
AMAN031012-EPHI-622I-1	Andansa	-0.0256293979434813	0.0428699964913852
AMAN030934-EPHI-622I-1	Andansa	-0.00285172140424662	0.0406567014907166
AMJI031216-EPHI-622I-1	Jiga	-0.0352588612981241	-0.00303974714114956
ET-SL-1233-EPHI-622I-1	sheele	-0.00727408648545554	-0.0127919562956881
AMJI031218-EPHI-622I-1	Jiga	-0.0348502346041752	-0.00194658609354925
ET-LT-712-EPHI-622I-1	Lante	-0.0395813176567983	-0.0252952667655238
AMJI031264-EPHI-622I-1	Jiga	0.00961701279847919	0.109032372213865
AMAN030925-EPHI-622I-1	Andansa	-0.0299640044673835	0.0420786572007414
AMAN031007-EPHI-622I-1	Andansa	-0.031062167922673	0.0434725164055752
AMAN030964-EPHI-622I-1	Andansa	0.0127984944272197	0.0634032815802641
AMJI031321-EPHI-622I-1	Jiga	0.00872871449216151	0.108246634271172
SOER052734-EPHI-622I-1	Erer	-0.0224303134799741	-0.0252466395596943
GAAB092537-EPHI-622I-1	Abol	0.0664757132476613	-0.0210737277412805
AMAN030979-EPHI-622I-1	Andansa	-0.0313067019626178	0.0427354341908822
AMJI031223-EPHI-622I-1	Jiga	-0.0241747114409912	-0.00765107678112056
ET-MT-408-EPHI-622I-1	Metehara	-0.00884614074894453	-0.0236051570029026
ET-MT-422-EPHI-622I-1	Metehara	-0.0304224529232494	-0.0331008793714331
AMAN030961-EPHI-622I-1	Andansa	0.00826786030881191	0.106759582490116
ETMT562-EPHI-622I-1	Metehara	-0.00859090221073906	-0.0238344640239181
AMJI031271-EPHI-622I-1	Jiga	-0.00341919890290224	0.0486362211029005
AMAN030952-EPHI-622I-1	Andansa	-0.00130902332706422	-0.00150786427580817
ORME040633-EPHI-622I-1	Metehara	-0.0189082660954156	-0.0304617588240303
ET-SL-1474-EPHI-622I-1	sheele	-0.0147874900140128	-0.0183037596852421
AMAN030966-EPHI-622I-1	Andansa	0.0130502953282695	0.0124726569622237
AMAN031027-EPHI-622I-1	Andansa	0.00877884712289548	0.0412763398990349
AMJI031318-EPHI-622I-1	Jiga	0.00509100905491301	0.0177497572292063
GAAB092528-EPHI-622I-1	Abol	0.0696527565676946	-0.00687305281132323
ET-MT-390-EPHI-622I-1	Metehara	-0.0159750660051659	-0.0220317040744084
AMAN030940-EPHI-622I-1	Andansa	-0.0310789715256852	0.0434068004600694
SOER052739-EPHI-622I-1	Erer	0.0140991974026068	0.0167572474489891
SNDI071804-EPHI-622I-1	Dila	0.00069462639357302	-0.0118526911664999
AMJI031203-EPHI-622I-1	Jiga	0.0309880501983761	0.00279944961279358
ET-SL-1224-EPHI-622I-1	sheele	-0.0277661066821724	-0.0197862071859483
AMJI031248-EPHI-622I-1	Jiga	0.00961701279847919	0.109032372213865
AMAN030971-EPHI-622I-1	Andansa	0.00843208811843645	0.0279359212459417
AMJI031243-EPHI-622I-1	Jiga	0.00526102618863347	0.0510047592957098
ET-LT-843-EPHI-622I-1	Lante	-0.00791254571107836	-0.00717341716908064
ORME040663-EPHI-622I-1	Metehara	-0.0157032098489526	-0.0063010315264192
GAAB092440-EPHI-622I-1	Abol	0.024519782624865	0.0121772202778008
ET-SL-1464-EPHI-622I-1	sheele	-0.0354873763765177	-0.0260209550015317
ET-SL-1200-EPHI-622I-1	sheele	-0.0136173689938572	-0.00550652359621375
GAAB092406-EPHI-622I-1	Abol	0.0439032571138939	-0.00146262410988961
AMAN030914-EPHI-622I-1	Andansa	-0.0140543639013453	0.00193426333218871
AMAN031000-EPHI-622I-1	Andansa	0.0112312681238429	0.0467211345079531
ETMT565-EPHI-622I-1	Metehara	-0.0419417195092672	-0.020907747128998
AMWO031586-EPHI-622I-1	Woreta	-0.0205448632768189	0.0471360703473814
AMAN030978-EPHI-622I-1	Andansa	-0.00867242632443987	0.0284657217983676
AMAN030918-EPHI-622I-1	Andansa	-0.0262019859022109	-0.008184985706359
ORME040602-EPHI-622I-1	Metehara	-0.0187302604842471	-0.0172082244532476
SOER052712-EPHI-622I-1	Erer	0.00202719550041675	-0.00650542309923273
ORME040688-EPHI-622I-1	Metehara	-0.0278651492747901	-0.0217831717105663
AMAN030989-EPHI-622I-1	Andansa	0.0100824561847858	0.0379876173567791
SOER052711-EPHI-622I-1	Erer	-0.0315957206800001	-0.0363141333363469
ET-MT-423-EPHI-622I-1	Metehara	-0.0103133112684103	-0.0316386950595881
AMJI031251-EPHI-622I-1	Jiga	0.00932657571195954	0.108945192452142
ET-SL-1159-EPHI-622I-1	sheele	-0.0315957206800001	-0.0363141333363469
ETMT518-EPHI-622I-1	Metehara	-0.0157946455054516	-0.0251007742277101
ET-SL-1119-EPHI-622I-1	sheele	-0.0298345376121656	-0.0198461031873225
ORME040698-EPHI-622I-1	Metehara	0.023148486390088	-0.00716833569832635
AMAN030957-EPHI-622I-1	Andansa	0.00316272407464697	0.0286409650563011
AMAN030908-EPHI-622I-1	Andansa	0.0077940282618775	0.0271225492593849
ET-SL-1488-EPHI-622I-1	sheele	-0.0197831884084793	-0.0116331348049632
AMWO031564-EPHI-622I-1	Woreta	-0.0467002210932307	-0.0174402923010787
ORAS040005-EPHI-622I-1	Asendabo	-0.0305780478637096	0.0441708051106292
AMAN031022-EPHI-622I-1	Andansa	-0.010411563935092	0.0321606287317239
SNSE072108-EPHI-622I-1	Secha	-0.0249763639452875	-0.0101346189149007
GAAB092489-EPHI-622I-1	Abol	0.0870575183027914	-0.0319416736506279
AMAN031008-EPHI-622I-1	Andansa	0.00750164664119392	0.0548063250171264
ORAS040008-EPHI-622I-1	Asendabo	-0.00718238557818349	0.0391064676184538
AMAN030993-EPHI-622I-1	Andansa	-0.00541773587404272	0.0542937521350214
ORME040695-EPHI-622I-1	Metehara	-0.00497558175225252	0.00322680890795092
AMAN030935-EPHI-622I-1	Andansa	-0.00284320545402831	0.00839043668796575
AMJI031238-EPHI-622I-1	Jiga	0.0421202490434406	-0.0158788714236824
AMAN030997-EPHI-622I-1	Andansa	0.00843304989710909	0.0279363215276069
ET-SL-1468-EPHI-622I-1	sheele	-0.0338945482449011	-0.0139697925054468
AMAN030926-EPHI-622I-1	Andansa	-0.00974770309564612	0.0313593003975263
AMJI031231-EPHI-622I-1	Jiga	-0.0298410625059012	0.000188523494030776
AMAN030999-EPHI-622I-1	Andansa	-0.0101332996557447	0.0493460299864208
AMAN031001-EPHI-622I-1	Andansa	0.00861183601859065	0.0597208577705137
ORME040619-EPHI-622I-1	Metehara	-0.0222876542741121	-0.0141837554181321
AMJI031267-EPHI-622I-1	Jiga	-0.0168369640458721	0.0200732032838923
ORME040674-EPHI-622I-1	Metehara	-0.0278540804099388	-0.0217868491690417
ETMT575-EPHI-622I-1	Metehara	-0.0336343603699775	-0.00368525103529212
AMAN031002-EPHI-622I-1	Andansa	0.0139604928469369	0.055299508242931
ORME040666-EPHI-622I-1	Metehara	-0.0278651492747901	-0.0217831717105663
ORME040643-EPHI-622I-1	Metehara	0.0302370975414451	0.0355860181154487
AMAN030924-EPHI-622I-1	Andansa	-0.031062167922673	0.0434725164055752
AMWO031508-EPHI-622I-1	Woreta	0.0013549003668191	0.046899710294046
AMWO031513-EPHI-622I-1	Woreta	-0.0402248697960565	-0.0143770219706375
AMAN030977-EPHI-622I-1	Andansa	-0.0233899926747562	-0.00256955246146869
AMJI031317-EPHI-622I-1	Jiga	0.0100571383732011	0.0222162568370696
AMWO031507-EPHI-622I-1	Woreta	0.0013549003668191	0.046899710294046
AMJI031224-EPHI-622I-1	Jiga	-0.0241747114409912	-0.00765107678112056
AMWO031554-EPHI-622I-1	Woreta	-0.0149371093977436	0.03922200811911
AMJI031265-EPHI-622I-1	Jiga	-0.0197256034292597	0.0260853652727792
ET-LT-985-EPHI-622I-1	Lante	-0.00122846344495637	-0.0698314956918288
ET-MT-399-EPHI-622I-1	Metehara	-0.0146529918687282	0.00425041693820433
GAAB092494-EPHI-622I-1	Abol	0.0797466073177714	-0.0328079200064049
ORME040662-EPHI-622I-1	Metehara	-0.0278932035141634	-0.0217798989056978
AMAN030927-EPHI-622I-1	Andansa	-0.019829860581979	0.00476883300350294
ET-LT-778-EPHI-622I-1	Lante	-0.000268855785999663	-0.044130466126926
AMJI031222-EPHI-622I-1	Jiga	-0.0241747114409912	-0.00765107678112056
ORME040611-EPHI-622I-1	Metehara	-0.0278651492747901	-0.0217831717105662
ET-SL-1462-EPHI-622I-1	sheele	-0.000859473290109214	-0.0220889159692659
AMAN031020-EPHI-622I-1	Andansa	-0.00185775046120649	0.0462107121998198
ET-MT-430-EPHI-622I-1	Metehara	-0.015900276373088	-0.0253362364307233
AMJI031322-EPHI-622I-1	Jiga	0.00961701279847919	0.109032372213865
AMAN030910-EPHI-622I-1	Andansa	-0.0256112279016126	-0.00843482273586055
AMAN031025-EPHI-622I-1	Andansa	0.0157413793339698	0.0295402186745562
AMJI031286-EPHI-622I-1	Jiga	-0.0163641100532357	0.0197014349430399
AMAN031026-EPHI-622I-1	Andansa	-0.00887864119805766	0.0241612600170989
AMWO031579-EPHI-622I-1	Woreta	-0.0196220023436387	0.043652022725125
AMAN031005-EPHI-622I-1	Andansa	-0.0113214399524458	0.0069453157212232
AMAN030965-EPHI-622I-1	Andansa	-0.00922899049425332	0.00388613632692753
AMWO031525-EPHI-622I-1	Woreta	0.0362516040769751	0.0189731280730818
GAAB092498-EPHI-622I-1	Abol	0.0890777334221267	-0.013446729389083
AMWO031532-EPHI-622I-1	Woreta	0.0179410487918926	0.00910959501870621
ORME040678-EPHI-622I-1	Metehara	0.0309534328785376	-0.0100111728028445
AMWO031533-EPHI-622I-1	Woreta	-0.025195403912774	-0.00938837467520851
ORBA040332-EPHI-622I-1	Batu	0.0158607580976843	0.0227798185180817
GAAB092509-EPHI-622I-1	Abol	0.0466578560366933	0.0197938869338602
AMWO031551-EPHI-622I-1	Woreta	0.025920600829945	0.0267616665964465
AMAN030938-EPHI-622I-1	Andansa	-0.0308178807386306	0.0441588849142237
ET-LT-911-EPHI-622I-1	Lante	-0.00133783479799886	-0.0698604567885369
ET-LT-989-EPHI-622I-1	Lante	-0.025423300888909	-0.000655745283738969
GAAB092534-EPHI-622I-1	Abol	0.0771635450517258	-0.0254402115372417
ET-SL-1479-EPHI-622I-1	sheele	-0.0129466247728877	-0.0188585510218884
ET-SL-1166-EPHI-622I-1	sheele	-0.01137951523563	0.00724688450376315
SNDI071805-EPHI-622I-1	Dila	-0.00687495774551423	-0.0260457373335903
ET-SL-1279-EPHI-622I-1	sheele	-0.00223632242819628	0.0191489372622251
AMWO031561-EPHI-622I-1	Woreta	-0.0207571418902005	0.0494496540335724
SND1071812-EPHI-622I-1	Dila	-0.0356655657584163	-0.0158401554575741
GAAB092521-EPHI-622I-1	Abol	0.0798203830510833	-0.0215283131819141
AMWO031580-EPHI-622I-1	Woreta	-0.018912364477126	0.0448249377897766
ET-LT-947-EPHI-622I-1	Lante	-0.00136588903737217	-0.0698571839836684
ORAS040021-EPHI-622I-1	Asendabo	-0.0201216042972874	-0.0157462268936336
AMWO031581-EPHI-622I-1	Woreta	-0.0205448632768189	0.0471360703473813
AMWO031628-EPHI-622I-1	Woreta	-0.0134018686852498	0.0434325255252864
